1107	P17036	P25963
1108	Q16539	Q9HBH9
1109	P08621	Q01130
1110	P17036	Q9H6S3
1111	P18847	P41240
1112	P55258	Q80T23
1113	P97428	Q9Z0G0
1114	Q15024	Q9NQT4
1115	Q9Y5Y5	Q9Y5Y5
1116	P17036	Q9H2S9
1117	P17679	Q80YQ2
1118	P62158	Q70SY1
1119	P10828	Q92786
1120	Q16526	Q9H469
1121	P10276	Q92786
1122	Q60770	Q64704
1123	P25963	Q92785
1124	P51693	Q7L311
1125	P61027	Q91V27
1126	P62879	Q9UHR5
1127	Q15645	Q9BSH5
1128	Q70SY1	Q8TBX8
1129	P14373	P17612
1130	P62158	Q16828
1131	P67775	Q92572
1132	Q06265	Q9NPD3
1133	O15116	O15116
1134	O15116	Q9Y4Y9
1135	O75190	P02533
1136	O96011	P56589
1137	P01236	P62937
1138	P36915	Q9UH92
1139	Q49AN0	Q9Y297
1140	Q548T0	Q99N48
1141	P15205	P63079
1142	Q8TBX8	Q9UHX1
1143	P63011	Q91V27
1144	Q13541	Q8WVB6
1145	O75190	P05787
1146	P07196	Q7L311
1147	P17918	Q9ESU6
1148	P35590	Q9Y5C1
1149	Q7M6Z0	Q99P72
1150	Q9NQT5	Q9Y3B2
1151	O75643	P83876
1152	Q16637	Q8WXD5
1153	P63011	Q99N50
1154	Q01130	Q02040
1155	P41240	Q8TBX8
1156	P49736	Q14566
1157	O95361	Q9ULZ3
1158	Q16526	Q8NHM5
1159	P62158	Q93096
1160	Q32MZ4	Q9UJU2
1161	Q92730	Q9UHX1
1162	O75175	Q9UDV6
1163	P17036	Q9UHR5
1164	P62879	Q9H6S3
1165	Q09472	Q8NHW3
1166	Q68DY1	Q9NQX6
1167	Q96MW5	Q9H9E3
1168	P31150	Q9H9D4
1169	Q91V27	Q9R0M6
1170	P32851	P47709
1171	Q9H6S3	Q9UDV6
1172	P07437	Q04724
1173	P18848	Q8TBX8
1174	P26641	P51693
1175	P49736	P49736
1176	Q13868	Q9Y2L1
1177	P18847	P62879
1178	Q16526	Q9UK97
1179	O08915	P53762
1180	O70622	Q7M6Z0
1181	O43739	P10276
1182	Q14565	Q9BXW9
1183	O88777	Q99569
1184	Q15554	Q96AP0
1185	Q8N2W9	Q9P2H0
1186	P21917	Q53G59
1187	P62879	Q9UDV6
1188	Q16254	Q8TAK5
1189	Q6P2Q9	Q9BUQ8
1190	O08599	Q99N48
1191	O15105	Q9UPN9
1192	P01100	P49736
1193	P12956	P16104
1194	Q99547	Q9Y2L1
1195	Q9Y333	Q9Y4Z0
1196	P15205	P18508
1197	P37397	P62161
1198	Q13077	Q96CA5
1199	Q15797	Q9UPN9
1200	O15105	P31273
1201	O35984	Q7TPV4
1202	O54880	P60881
1203	P02545	P49069
1204	P35609	Q13418
1205	Q9UBD5	Q9UBD5
1206	P19632	Q3T115
1207	P45983	Q9HBH9
1208	P60881	Q8VHQ7
1209	Q60770	Q8K1E0
1210	O00463	Q8TDR0
1211	O14776	Q5T3J3
1212	P03995	P05627
1213	P31150	Q16828
1214	Q60855	Q61160
1215	Q8WVF5	Q8WVF5
1216	Q15029	Q15029
1217	Q5T3J3	Q8NI70
1218	P17036	P62158
1219	P26641	Q7L311
1220	P54619	Q9Y478
1221	P84022	Q13547
1222	P22561	P50462
1223	P25963	P25963
1224	Q07817	Q07820
1225	Q14192	Q9H6S3
1226	P18847	Q9NQX6
1227	P42229	Q8TAE8
1228	P08107	Q07812
1229	P25963	Q02535
1230	P10827	Q92786
1231	Q8IUI8	Q99613
1232	O00626	P51679
1233	O15105	P31269
1234	O43395	O75643
1235	O75381	O96011
1236	P62879	Q9H9D4
1237	P55258	Q99N80
1238	Q13868	Q5RKV6
1239	O60683	Q92968
1240	P28651	Q9ERP3
1241	Q8TAU0	Q9H2S9
1242	O15116	P62312
1243	P35439	Q8K430
1244	Q14192	Q8TAU0
1245	Q64704	Q80T23
1246	O43172	Q15029
1247	O60936	Q01081
1248	O70622	Q8K0S5
1249	O75400	Q5T3J3
1250	P23297	P31949
1251	P31749	P31946
1252	O14640	P35222
1253	O15116	O95777
1254	O43172	O75643
1255	O60583	P28799
1256	P02794	P51116
1257	P05627	Q6PER3
1258	P18848	P31150
1259	P15655	P18653
1260	P18848	Q16828
1261	Q14209	Q8TAK5
1262	Q53GS9	Q6P2Q9
1263	O60683	P28328
1264	P42225	Q2EMV9
1265	Q02535	Q93096
1266	Q92785	Q92785
1267	P55258	Q9R0Q1
1268	Q70SY1	Q9NQX6
1269	P18848	Q9UH92
1270	P62492	Q91V27
1271	Q92730	Q9H6S3
1272	O35718	P05532
1273	O43290	P83876
1274	O94906	Q53GS9
1275	P17679	Q9D7W5
1276	P25963	P41240
1277	P30260	P50750
1278	P63104	Q01814
1279	P63011	Q99N80
1280	P51141	Q9WV60
1281	P13264	P62630
1282	Q80T23	Q99KL7
1283	P13010	P46063
1284	P38936	P49736
1285	Q06265	Q5RKV6
1286	P21707	P47709
1287	P41240	Q92785
1288	P62158	Q9H6S3
1289	Q00960	Q8K430
1290	Q549X6	Q60770
1291	Q9P2H0	Q9UKY1
1292	O00628	O60683
1293	O14640	P48729
1294	O14776	O14776
1295	O15315	O43542
1296	O43542	Q9BXW9
1297	O60683	O75192
1298	P04637	Q13232
1299	P05712	Q9WUD9
1300	P08588	P24588
1301	P18848	P36915
1302	P18848	Q92785
1303	P18848	Q93096
1304	P41240	Q9H6S3
1305	P49023	Q9HBI1
1306	P62158	Q68DY1
1307	P63167	Q7LDG7
1308	Q70SY1	Q8TAU0
1309	Q70SY1	Q92785
1310	Q6R0H7	Q76MZ3
1311	Q92844	Q9BYM8
1312	Q8TAU0	Q9H9D4
1313	P54256	P54258
1314	P31150	Q9H6S3
1315	Q06265	Q96B26
1316	P28328	Q9Y5Y5
1317	Q07699	Q9NY72
1318	Q9NPD3	Q9NQT5
1319	Q06609	Q9Y620
1320	Q8TAU0	Q9UHX1
1321	P97503	Q8C2B3
1322	Q70SY1	Q9UHR5
1323	P43004	Q15050
1324	Q16828	Q9H2S9
1325	O43172	O43290
1326	Q99547	Q99547
1327	P04637	Q9H3D4
1328	P54921	Q62768
1329	P37889	Q9QZJ6
1330	Q15024	Q9NQT5
1331	P14619	Q5VSY0
1332	Q06265	Q9Y3B2
1333	Q3UPW8	Q60948
1334	Q96Q05	Q9Y6K9
1335	P18847	Q68DY1
1336	P40692	P54278
1337	P42771	Q9UBD5
1338	Q8WTW3	Q9Y2V7
1339	Q02763	Q9Y5C1
1340	Q63912	Q7M6Z0
1341	P42285	Q06265
1342	P55854	Q8NI70
1343	Q92730	Q9UH92
1344	Q93096	Q9H9D4
1345	P62158	Q9UHX1
1346	Q13485	Q92793
1347	Q5RKV6	Q99547
1348	P34925	P55196
1349	P62158	Q92730
1350	Q02535	Q9H2S9
1351	Q15554	Q9NUX5
1352	O14776	P07196
1353	P08752	Q76MZ3
1354	P18848	Q68DY1
1355	P36915	P62879
1356	Q12873	Q9H213
1357	Q13868	Q13868
1358	P55002	Q08879
1359	P84022	Q01094
1360	P25963	Q9NQX6
1361	P33991	Q9UBD5
1362	P17679	Q9CZB6
1363	P22561	Q62523
1364	Q62915	Q8VHK1
1365	Q8NAP8	Q8NAP8
1366	Q53GS9	Q8WWY3
1367	Q7M6Z0	Q8K0T0
1368	O43502	Q9BXW9
1369	P18848	Q9NQX6
1370	P25963	P36915
1371	Q14746	Q9UP83
1372	O00623	P28328
1373	O00623	P56589
1374	O15304	Q92633
1375	O75190	P17661
1376	O75446	Q06330
1377	O96011	P28328
1378	P01112	P28482
1379	P09803	Q8BN78
1380	P25963	Q9UHX1
1381	P26641	Q9UKY1
1382	P35292	Q91V27
1383	P49185	Q4G050
1384	Q92698	Q9BXW9
1385	Q92968	Q9Y5Y5
1386	Q8TAU0	Q93096
1387	Q9H2S9	Q9UH92
1388	P18576	Q62725
1389	P18847	Q9UH92
1390	P35241	Q14185
1391	P97287	Q07813
1392	Q02535	Q70SY1
1393	Q16526	Q9UKT4
1394	Q8TAU0	Q8TBX8
1395	Q80T23	Q9CQD1
1396	Q15024	Q9NPD3
1397	Q8K0S5	Q9ES97
1398	P17706	P31946
1399	P63244	Q08493
1400	Q8TAU0	Q92785
1401	Q92730	Q93096
1402	Q9H9E3	Q9Y2V7
1403	P62988	Q15276
1404	Q01780	Q06265
1405	P18848	Q9UHX1
1406	P36915	P41240
1407	P51693	Q9H213
1408	P55854	Q9H213
1409	P62879	Q14192
1410	Q13309	Q49AN0
1411	P36915	Q9H9D4
1412	Q68DY1	Q9H6S3
1413	O00628	O75381
1414	O75376	Q92786
1415	O75410	Q92831
1416	P10415	Q07820
1417	O15492	P35348
1418	P25206	Q7L590
1419	P21246	Q5T3J3
1420	P53994	Q91V27
1421	Q13642	Q13642
1422	Q8TBX8	Q9UDV6
1423	O08584	P11103
1424	Q16828	Q70SY1
1425	O43395	P83876
1426	P42285	Q9Y3B2
1427	P05627	P33175
1428	Q01780	Q15024
1429	P08107	P20700
1430	P12004	P38936
1431	P83876	P83876
1432	Q13642	Q14192
1433	O14776	O75400
1434	O43447	O75643
1435	O75381	Q9Y5Y5
1436	O75419	P49736
1437	P25963	Q68DY1
1438	P36915	Q8TAU0
1439	P36915	Q9H6S3
1440	Q14192	Q93096
1441	P83436	Q96JB2
1442	P98170	Q13077
1443	P41240	P62879
1444	Q8TEQ6	Q8WXD5
1445	O75558	Q13643
1446	Q13077	Q8TDR0
1447	Q96JB2	Q9UP83
1448	Q9H2S9	Q9UDV6
1449	Q99547	Q9Y3B2
1450	Q9H213	Q9H213
1451	P23769	Q04724
1452	Q01279	Q9QUQ5
1453	O35717	P05532
1454	O43172	Q9BUQ8
1455	O43395	O43395
1456	O75175	Q8TAU0
1457	O75175	Q9UH92
1458	O75376	Q15466
1459	O75400	Q9H213
1460	P28069	Q04724
1461	Q14746	Q8WTW3
1462	P60228	Q8IUI8
1463	Q6Y2X3	Q9HAV0
1464	P18848	Q14192
1465	Q60749	Q96PV0
1466	P31150	Q14192
1467	Q92730	Q9H2S9
1468	Q16828	Q92730
1469	Q8TBX8	Q9H2S9
1470	Q9Y333	Q9Y333
1471	Q49AN0	Q9Y2K7
1472	Q99547	Q9NQT5
1473	Q92730	Q9NQX6
1474	P27348	Q01814
1475	P62879	Q9UH92
1476	Q01844	Q96AX2
1477	Q13671	Q9BR65
1478	Q5RKV6	Q9NQT4
1479	Q8TBX8	Q9H9D4
1480	Q13415	Q9UBD5
1481	Q9QZJ6	Q9WVH9
1482	O60683	O60683
1483	O75400	O75400
1484	Q15466	Q92786
1485	Q8TBX8	Q93096
1486	P83436	Q9H9E3
1487	Q15029	Q8WWY3
1488	P18847	Q8TBX8
1489	P31150	P62879
1490	P62879	Q9H2S9
1491	P63011	Q9R0Q1
1492	O00623	Q92968
1493	O00628	Q92968
1494	O08599	Q80T23
1495	O43447	O43447
1496	O95777	O95777
1497	P04150	Q92786
1498	P27361	Q9BV47
1499	P21246	Q8NI70
1500	P43004	Q9UJV9
1501	P21246	P26641
1502	Q00262	Q549X6
1503	Q6ZVM7	Q7Z3T8
1504	Q9H9D4	Q9UHX1
1505	P17036	Q16828
1506	P18848	Q9H2S9
1507	P47709	Q62768
1508	P55854	Q5T3J3
1509	Q6P2Q9	Q8WWY3
1510	Q92730	Q9UHR5
1511	P25963	P62879
1512	Q01094	Q15796
1513	Q8TAU0	Q9H6S3
1514	P05627	P57776
1515	P35288	Q80T23
1516	Q49AN0	Q8NHM5
1517	P04637	Q9UER7
1518	Q96B26	Q9Y3B2
1519	P61027	Q80T23
1520	P62880	P63213
1521	P63146	P63165
1522	Q14192	Q16828
1523	P15385	P97879
1524	P21246	Q9H213
1525	P27361	Q49A26
1526	P18847	Q9UHX1
1527	P42226	Q08211
1528	P26641	Q8N2W9
1529	P31150	Q68DY1
1530	Q9H6S3	Q9UHR5
1531	Q9UH92	Q9UH92
1532	O15169	Q13485
1533	O35625	P70339
1534	O60936	P84103
1535	P06400	P84022
1536	P28328	P28328
1537	P31150	P31150
1538	Q01844	Q96G75
1539	P55854	Q7L311
1540	Q13309	Q16526
1541	P02545	P31946
1542	Q14746	Q9Y2V7
1543	P18848	P18848
1544	P70644	Q9R0T4
1545	P62873	Q6Y2X3
1546	Q9UKY1	Q9UKY1
1547	O43447	Q9BUQ8
1548	P06241	P17252
1549	P54274	Q96AP0
1550	Q13158	Q8IUC6
1551	P62158	Q9UHR5
1552	Q14192	Q70SY1
1553	P05112	P78552
1554	P36915	Q9UHX1
1555	P62500	Q00322
1556	Q9UHX1	Q9UHX1
1557	P33993	Q9UBD5
1558	Q00526	Q9UBD5
1559	O75175	P25963
1560	P07196	P55854
1561	P63101	Q61097
1562	O75192	Q92968
1563	O75446	Q96QT6
1564	Q8TAU0	Q92730
1565	P63011	Q99N48
1566	Q64704	Q99N48
1567	O75643	Q8WWY3
1568	P26641	Q9P2H0
1569	O75192	O75381
1570	Q15750	Q9BYM8
1571	P07948	P17252
1572	P36915	Q9H2S9
1573	O14640	P49841
1574	O14776	P51693
1575	O75360	Q04724
1576	O75558	Q14192
1577	P07437	P09874
1578	P18848	Q92730
1579	P15559	Q00987
1580	P51693	Q8N2W9
1581	O15350	Q76N89
1582	P06400	Q96ST3
1583	O43542	O75771
1584	P17948	P24666
1585	P28328	Q92968
1586	P45983	Q9BUB5
1587	P29351	Q8C180
1588	P31273	Q15796
1589	P51150	Q91V27
1590	Q16828	Q9H6S3
1591	P18847	Q16828
1592	Q9Y4Y9	Q9Y4Y9
1593	O14776	Q9P2H0
1594	P25963	Q9UHR5
1595	Q12873	Q12873
1596	P41240	Q70SY1
1597	Q12873	Q9P2H0
1598	Q16526	Q9Y2K7
1599	O15315	Q9BXW9
1600	Q06609	Q9BXW9
1601	Q16828	Q16828
1602	Q9NQT4	Q9NQT4
1603	O43290	Q6P2Q9
1604	P19012	Q8TBB1
1605	P42285	Q9Y2L1
1606	Q02248	Q02257
1607	Q92730	Q9H9D4
1608	Q92786	Q9Y618
1609	Q9H6S3	Q9UH92
1610	Q15024	Q96B26
1611	Q63912	Q8K0S5
1612	Q93096	Q93096
1613	O43395	Q9BUQ8
1614	O96011	O96011
1615	P07196	P26641
1616	P19632	Q58DJ8
1617	P26641	Q16891
1618	P15337	P60042
1619	P18848	P62879
1620	O43395	O43447
1621	O75381	P56589
1622	P45973	Q13263
1623	P78352	Q05586
1624	O75175	Q68DY1
1625	P12956	P46063
1626	P18848	Q9H9D4
1627	Q13185	Q13263
1628	Q13485	Q15583
1629	Q13976	Q9Y6F6
1630	Q92785	Q9UH92
1631	P42285	P42285
1632	Q9NQT5	Q9Y2L1
1633	P17036	Q9UHX1
1634	Q9NPD3	Q9Y2L1
1635	P51965	P63165
1636	Q8N2W9	Q8N2W9
1637	O60716	Q9UBT7
1638	O75175	P18847
1639	P36915	Q9UHR5
1640	P51693	Q12873
1641	O75175	Q92785
1642	Q01780	Q96B26
1643	O75643	Q9BUQ8
1644	P25963	Q14192
1645	P49736	Q6FHM7
1646	Q86T24	Q9P1Z0
1647	Q9UDV6	Q9UHX1
1648	O75175	Q70SY1
1649	P84022	Q9UPN9
1650	P08621	Q02040
1651	P35293	Q80T23
1652	P07196	Q9P2H0
1653	P12755	Q13485
1654	P17036	P62879
1655	P26450	P97465
1656	Q01094	Q06547
1657	Q9UK45	Q9UK45
1658	P49736	Q13415
1659	Q7L311	Q8N2W9
1660	Q02535	Q9UDV6
1661	Q13547	Q9UBP5
1662	P17036	P31150
1663	P25963	P62158
1664	P31150	Q9NQX6
1665	P36915	Q9NQX6
1666	P51111	P62161
1667	Q01780	Q9NQT5
1668	Q49AN0	Q8NEZ5
1669	Q8TAU0	Q9UHR5
1670	Q8TBX8	Q92730
1671	O60907	P09874
1672	O75192	Q9Y5Y5
1673	O95777	Q9Y4Y9
1674	O96020	P49736
1675	P05627	Q9ESN9
1676	Q07820	Q92843
1677	Q64289	Q9WTV5
1678	P62258	Q01814
1679	P31150	Q9UHR5
1680	Q01094	Q06546
1681	Q8K0T0	Q99PI8
1682	Q9H2S9	Q9UHX1
1683	P28328	P56589
1684	P31150	Q9UDV6
1685	P41240	Q9H2S9
1686	P07196	Q9H213
1687	P49768	Q96IZ0
1688	P53994	Q80T23
1689	Q06265	Q9NQT4
1690	Q8N2W9	Q8NI70
1691	O00628	O75192
1692	O00628	Q9Y5Y5
1693	O15111	Q96Q05
1694	O43194	Q9UBU3
1695	O43395	Q6P2Q9
1696	O43623	Q13363
1697	O75674	Q7Z3T8
1698	P06400	Q15796
1699	P15514	Q969F2
1700	P16086	Q01728
1701	P18848	P62158
1702	P01135	Q969G9
1703	P17036	P36915
1704	O75190	P08670
1705	P31150	Q9H2S9
1706	P50540	Q3UPW8
1707	P50570	Q9UKW4
1708	P53566	Q6PDY0
1709	P79348	Q9Z0G0
1710	Q02535	Q92785
1711	Q16891	Q9H213
1712	Q70SY1	Q9H2S9
1713	P25963	Q9H9D4
1714	Q16665	Q9Y6K9
1715	Q64343	Q9DBM0
1716	Q93096	Q9UH92
1717	P37275	Q13547
1718	Q5SNZ0	Q6Q7Y5
1719	O75400	Q16891
1720	P25963	Q92730
1721	P43351	Q9BXW9
1722	P97503	Q9WU42
1723	O43395	Q15029
1724	Q8K0S5	Q99P72
1725	Q06265	Q99547
1726	Q5T3J3	Q9H213
1727	P55854	P55854
1728	Q02535	Q9UHR5
1729	P05627	P28738
1730	P78347	Q13976
1731	P18847	Q70SY1
1732	P31150	Q9UH92
1733	Q15024	Q99547
1734	O00628	O96011
1735	P35295	Q80T23
1736	P07196	Q9UKY1
1737	P62879	Q9UHX1
1738	P02769	P63300
1739	P18847	P36915
1740	P21246	Q9P2H0
1741	P36915	Q68DY1
1742	O14776	Q9UKY1
1743	O75175	P62879
1744	O75175	Q9H2S9
1745	P55002	Q8BPB5
1746	Q8CIN4	Q8CIN4
1747	Q92730	Q92785
1748	O75175	Q14192
1749	P35221	Q8BN78
1750	P62879	P62879
1751	Q15024	Q9Y3B2
1752	Q9P2H0	Q9P2H0
1753	O43353	P57730
1754	P62879	Q8TAU0
1755	Q02535	Q9NQX6
1756	Q80T23	Q9R0M6
1757	O75381	P28328
1758	P82471	Q5SNZ0
1759	O60936	Q08170
1760	O75496	P49736
1761	P09631	Q60954
1762	P56371	Q80T23
1763	Q7L311	Q9UKY1
1764	Q16891	Q9P2H0
1765	Q9H9D4	Q9UH92
1766	P35295	Q91V27
1767	P35606	Q08499
1768	Q16828	Q92785
1769	P10166	Q3UPW8
1770	O15492	P25100
1771	P70217	Q60954
1772	P83436	Q14746
1773	Q15029	Q53GS9
1774	P62158	Q8TBX8
1775	Q9Y4Y9	Q9Y4Z0
1776	P23634	P27348
1777	Q16828	Q68DY1
1778	P62310	Q9Y4Y9
1779	Q13868	Q99547
1780	P36915	P62158
1781	Q548T0	Q80T23
1782	P43146	Q6ZVN8
1783	P61027	Q9R0Q1
1784	Q13547	Q96QT6
1785	P31150	Q8TBX8
1786	Q96B26	Q99547
1787	P04049	Q9BR65
1788	P62158	P62158
1789	Q06330	Q92585
1790	Q92785	Q9NQX6
1791	O15492	P35368
1792	O43172	O43395
1793	O43353	Q5XLA6
1794	P01112	P45983
1795	P37889	P55002
1796	P17036	P18848
1797	P31150	Q9UHX1
1798	P26641	Q12873
1799	P33991	P49736
1800	P41240	P62158
1801	O75643	O75643
1802	P35367	Q9UBB6
1803	P17036	P18847
1804	Q16828	Q9UH92
1805	O60936	Q07955
1806	O75414	P04637
1807	P42224	Q8TAE8
1808	P56371	Q9D0C1
1809	Q01780	Q01780
1810	Q14186	Q8TAK5
1811	O15530	O95988
1812	O43447	Q15029
1813	O75643	Q53GS9
1814	P25100	P41220
1815	P55854	Q9UKY1
1816	Q548T0	Q99N50
1817	Q61146	Q8VHG2
1818	P18848	Q9UHR5
1819	P47708	P61027
1820	P39429	Q9D8D0
1821	Q93096	Q9NQX6
1822	O60936	P62995
1823	O70373	P26039
1824	P13569	P35523
1825	P18847	Q9UHR5
1826	P10636	P49841
1827	P18848	Q02535
1828	P42285	Q13868
1829	Q7M6Z0	Q9ES97
1830	Q68DY1	Q9H9D4
1831	Q9Y4Z0	Q9Y4Z0
1832	P17980	Q16143
1833	P18847	Q9H2S9
1834	P35368	P41220
1835	O75175	Q9H9D4
1836	P83876	Q6P2Q9
1837	P00533	Q96B97
1838	P41240	Q9H9D4
1839	P54274	Q15554
1840	P56589	Q92968
1841	O96011	Q92968
1842	Q16526	Q9UKC9
1843	P27815	P63244
1844	P62312	Q9Y333
1845	P19491	Q8K430
1846	P41240	Q9UHR5
1847	P49717	Q7L590
1848	Q13485	Q9HAU4
1849	Q91V27	Q99KL7
1850	Q96B26	Q9NPD3
1851	O00623	O75192
1852	O00628	P56589
1853	O08599	P70452
1854	O08849	Q9Z0G0
1855	O14776	P21246
1856	O14776	P26641
1857	O14776	Q16891
1858	O43542	O43543
1859	O43559	P61587
1860	O60784	O95405
1861	O60936	P63162
1862	O60936	Q01130
1863	P63095	Q78NN4
1864	P25963	P31150
1865	Q91V27	Q9JKM7
1866	O75400	P26641
1867	Q01780	Q5RKV6
1868	Q68DY1	Q9H2S9
1869	Q91V27	Q9CQD1
1870	P36915	Q70SY1
1871	Q61881	Q7L590
1872	P02340	Q6I6G8
1873	P32321	Q8TBB1
1874	P84103	Q02040
1875	Q01780	Q13868
1876	Q01780	Q9Y2L1
1877	Q53GS9	Q9BUQ8
1878	Q9H6S3	Q9UHX1
1879	P05771	P12931
1880	P54645	P80385
1881	O35430	Q8VHK2
1882	P07196	P51693
1883	Q08999	Q8TAK5
1884	P39447	Q8VHG2
1885	Q08879	Q9QZJ6
1886	Q99547	Q9NPD3
1887	P05627	P08553
1888	P18847	Q9H6S3
1889	Q16828	Q9UHX1
1890	Q93096	Q9UHR5
1891	O75190	P14136
1892	P97503	Q60974
1893	P41240	Q9UHX1
1894	Q49AN0	Q9H469
1895	P49736	Q9Y5N6
1896	Q16891	Q7L311
1897	P25963	Q16828
1898	P28033	P62500
1899	P31269	P84022
1900	Q92785	Q9H6S3
1901	Q68DY1	Q9UH92
1902	P28482	Q8TAX0
1903	Q16828	Q8TAU0
1904	P31150	Q8TAU0
1905	Q01780	Q9Y3B2
1906	Q96AP0	Q9NYB0
1907	Q9NQT5	Q9NQT5
1908	P63244	Q04759
1909	Q92785	Q9UHR5
1910	P24941	P49736
1911	P55258	Q99N50
1912	P62310	P62310
1913	Q00262	Q99N48
1914	O43290	O43447
1915	P17036	Q9UH92
1916	P18847	P62158
1917	P35293	Q91V27
1918	Q68DY1	Q9UDV6
1919	Q9H2S9	Q9NQX6
1920	O43395	Q8WWY3
1921	P17036	Q9H9D4
1922	P51572	Q07812
1923	Q68DY1	Q68DY1
1924	Q9UH92	Q9UHX1
1925	P02545	Q9D666
1926	Q66H76	Q9Z1P2
1927	O75400	P21246
1928	P17036	Q8TBX8
1929	Q13868	Q9Y3B2
1930	Q15796	Q9UPN9
1931	Q15311	Q16046
1932	P17036	Q8TAU0
1933	Q49AN0	Q9UKC9
1934	Q8TBX8	Q92785
1935	Q9H6S3	Q9H9D4
1936	O14776	P55854
1937	O60936	Q15424
1938	O75175	Q9H6S3
1939	O75190	P13647
1940	P21246	Q7L311
1941	P46108	Q9H2B2
1942	P55258	Q99N48
1943	P62158	Q8TAU0
1944	Q68DY1	Q93096
1945	P63244	Q07343
1946	O75192	O96011
1947	P41240	P41240
1948	P83436	Q8WTW3
1949	Q16891	Q8NI70
1950	Q68DY1	Q8TAU0
1951	O75192	P56589
1952	P28360	Q04724
1953	P36915	Q92785
1954	P83876	Q15029
1955	Q96I24	Q9UHX1
1956	O70433	Q62219
1957	P06703	P23297
1958	P35609	Q9BYV2
1959	P61027	Q99N80
1960	P62312	Q9UK45
1961	Q8TBX8	Q9UHR5
1962	O75175	Q93096
1963	Q06265	Q06265
1964	P36915	Q14192
1965	Q13868	Q96B26
1966	O75175	Q9UHX1
1967	P08047	Q61502
1968	P20338	Q6WKZ4
1969	O75643	O94906
1970	O75771	Q9BXW9
1971	P31311	Q60954
1972	P62879	Q9NQX6
1973	P63165	Q16763
1974	Q9H6S3	Q9H6S3
1975	Q16828	Q93096
1976	P21246	Q16891
1977	P62879	Q6Y2X3
1978	P25963	Q8TBX8
1979	Q49AN0	Q9UK97
1980	Q07021	Q13952
1981	Q8NI70	Q9UKY1
1982	P41240	Q9UH92
1983	Q93096	Q9H2S9
1984	Q96JB2	Q9Y2V7
1985	Q9UDV6	Q9UH92
1986	P62879	Q93096
1987	O14776	Q7L311
1988	O43447	Q53GS9
1989	O14776	Q8NI70
1990	Q12933	Q8TDR0
1991	P18847	Q93096
1992	P84022	Q08999
1993	P35240	Q92558
1994	P51116	Q93062
1995	Q5RKV6	Q9NQT5
1996	P23634	P63104
1997	Q9UK45	Q9Y333
1998	P36915	Q16828
1999	P41240	Q68DY1
2000	O95819	P62834
2001	P19793	Q92786
2002	P18113	P63059
2003	Q68DY1	Q8TBX8
2004	P24941	Q9UBD5
2005	P31269	Q15796
2006	P35396	Q6PDY0
2007	P55002	Q9WVJ9
2008	Q9BSI4	Q9NYB0
2009	Q16828	Q8TBX8
2010	Q96JB2	Q96MW5
2011	Q5YLB2	Q99728
2012	P35288	Q91V27
2013	Q15029	Q6P2Q9
2014	O08983	Q99KG7
2015	O15169	Q99717
2016	O43447	Q6P2Q9
2017	O60885	P12004
2018	O60936	Q13247
2019	O75175	Q16828
2020	O75400	Q8NI70
2021	O75558	Q13642
2022	P03966	Q3UPW8
2023	P05771	P06241
2024	P17036	Q92785
2025	Q9NPD3	Q9NQT4
2026	P08047	Q8R0K9
2027	P18848	Q70SY1
2028	P62158	Q9NQX6
2029	P62879	Q16828
2030	Q5RKV6	Q5RKV6
2031	Q9NZM6	Q9Y3M2
2032	P24666	P35590
2033	P26641	Q9H213
2034	P36915	P36915
2035	P36915	Q02535
2036	Q5RKV6	Q9Y2L1
2037	Q13075	Q9NR28
2038	Q99459	Q9UBD5
2039	Q02535	Q9H6S3
2040	O14776	Q9H213
2041	O75175	Q9UHR5
2042	P18847	P31150
2043	P62259	Q61097
2044	P26641	Q8NI70
2045	P62312	P62312
2046	P17036	Q68DY1
2047	P18848	P41240
2048	Q5T3J3	Q9UKY1
2049	Q96JB2	Q9H9E3
2050	O43172	Q6P2Q9
2051	P07196	Q5T3J3
2052	P28749	Q13547
2053	P50570	P52735
2054	Q3UPW8	Q80US8
2055	Q13868	Q9NQT4
2056	O54968	Q05343
2057	P35221	Q9UBT7
2058	P51693	Q9UKY1
2059	Q91V27	Q9WTL2
2060	O15530	P56279
2061	O75643	Q6P2Q9
2062	P63165	Q12873
2063	Q01780	Q9NPD3
2064	Q8TBX8	Q9UH92
2065	Q6Y5D8	Q8CIN4
2066	O75175	P62158
2067	P42285	Q15024
2068	P35285	Q80T23
2069	P84022	Q96ST3
2070	P01112	Q16539
2071	P12757	Q9HAU4
2072	P26641	P55854
2073	P51693	P55854
2074	P62158	Q9UDV6
2075	Q14746	Q96MW5
2076	Q9Y2L1	Q9Y3B2
2077	P35222	P62136
2078	Q8WTW3	Q96MW5
2079	Q9QZJ6	Q9WVJ9
2080	O43929	P49736
2081	P06753	P60981
2082	P36915	Q92730
2083	Q969S8	Q9UBN7
2084	Q96B26	Q96B26
2085	P50538	Q3UPW8
2086	P31150	P62158
2087	P31750	Q155Q3
2088	P51587	Q06609
2089	P51843	Q92786
2090	P18576	P63140
2091	P25208	Q13952
2092	Q99547	Q9NQT4
2093	Q9ERP3	Q9JK37
2094	P45983	Q49A26
2095	P47709	P61765
2096	P35292	Q80T23
2097	P51693	Q16891
2098	P83916	Q13263
2099	Q70SY1	Q9H9D4
2100	P36915	Q8TBX8
2101	P25963	Q9UH92
